App,Category,Rating,Reviews,Size,Installs,Type,Price
CXmodel-ufo,FAMILY,3.8,2.9444389791664403,12.0,2.9999999999999996,Free,0.0
Secret Codes For Android,TOOLS,3.6,8.70946507906336,592.0,5.698970004336018,Free,0.0
Absolute RC Heli Simulator,SPORTS,3.9,6.483107351457199,50.0,4.0,Paid,4.99
WiFi FPV,FAMILY,3.8,5.755742213586912,19.0,5.0,Free,0.0
go41cx,FAMILY,4.8,5.14166355650266,1.0,2.9999999999999996,Paid,10.0
Freecell CY,GAME,4.0,5.958424693029782,1.1,4.698970004336019,Free,0.0
Cytus II,GAME,4.7,9.732165281200542,81.0,5.0,Paid,1.99
Cy-Reader,FAMILY,4.8,2.833213344056216,15.0,2.0,Free,0.0
Cy-Fair FCU Mobile Banking,FINANCE,4.7,6.0844994130751715,13.0,3.6989700043360187,Free,0.0
Cytus,GAME,4.7,13.20252669318903,20.0,6.698970004336019,Free,0.0
Cy-Ranch,NEWS_AND_MAGAZINES,4.5,3.295836866004329,7.1,2.6989700043360183,Free,0.0
Recycling Cy,LIFESTYLE,4.0,3.8501476017100584,4.5,2.9999999999999996,Free,0.0
CY.SEND Online Top Up,FINANCE,3.2,5.25227342804663,10.0,4.0,Free,0.0
Alpha Bank CY,FINANCE,4.7,3.6635616461296463,20.0,2.9999999999999996,Free,0.0
Cy Messenger,COMMUNICATION,4.5,1.3862943611198906,8.1,2.0,Free,0.0
Igitabo cy'Indirimbo,FAMILY,4.5,4.532599493153256,1.6,4.698970004336019,Free,0.0
Doctor Finder CY,MEDICAL,4.9,4.04305126783455,6.1,2.9999999999999996,Free,0.0
Eshopcy.com.cy,SHOPPING,4.2,5.204006687076795,4.9,3.6989700043360187,Free,0.0
Cy-Fair VFD EMS Protocols,MEDICAL,5.0,0.6931471805599453,20.0,2.0,Free,0.0
Cy-Fair Christian Church,LIFESTYLE,5.0,0.6931471805599453,9.3,2.0,Free,0.0
Shadowverse CCG,GAME,4.2,10.765110883067974,61.0,5.999999999999999,Free,0.0
CY Digital Net,SHOPPING,4.7,1.0986122886681098,5.8,2.6989700043360183,Free,0.0
Cymath - Math Problem Solver,FAMILY,4.5,9.226115291091546,6.4,5.999999999999999,Free,0.0
Rewards,FINANCE,3.8,4.04305126783455,4.0,3.6989700043360187,Free,0.0
Army of Heroes,FAMILY,4.5,11.350582990491587,46.0,5.999999999999999,Free,0.0
Math Solver,FAMILY,4.3,7.718685495198466,30.0,5.0,Free,0.0
Cyprus Bus Companion,MAPS_AND_NAVIGATION,3.9,4.718498871295094,1.4,4.0,Free,0.0
Cyprus Police,SOCIAL,4.2,5.420534999272286,15.0,4.0,Free,0.0
foody Cyprus - online ordering,SHOPPING,4.5,5.365976015021851,1.8,4.0,Free,0.0
Death Dragon Knights RPG,FAMILY,4.1,9.321792297270326,19.0,5.999999999999999,Free,0.0
Bank Of Cyprus,FINANCE,4.1,7.322510433997394,12.0,5.0,Free,0.0
Map of Cyprus offline,TRAVEL_AND_LOCAL,4.6,6.152732694704104,21.0,4.0,Free,0.0
McDelivery Cyprus,FOOD_AND_DRINK,3.3,4.0943445622221,25.0,4.0,Free,0.0
CZ-USA,LIFESTYLE,4.5,2.3978952727983707,3.4,2.9999999999999996,Free,0.0
CZ File Manager,TOOLS,2.2,6.775366090936392,8.7,5.999999999999999,Free,0.0
Security Camera CZ,HOUSE_AND_HOME,4.4,4.919980925828125,19.0,4.0,Free,0.0
Šmelina .cz inzeráty inzerce,SHOPPING,3.9,4.762173934797756,9.8,4.0,Free,0.0
Alzashop.com,SHOPPING,4.5,10.373928586106643,18.0,5.698970004336018,Free,0.0
KFC CZ,LIFESTYLE,2.8,7.080867896690782,18.0,5.0,Free,0.0
Skylink Live TV CZ,FAMILY,3.3,7.938088726896952,15.0,5.0,Free,0.0
Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4.5,10.940383999223585,43.0,5.999999999999999,Free,0.0
Online TV CZ/SK PRO,VIDEO_PLAYERS,3.1,5.117993812416755,2.0,2.9999999999999996,Paid,0.99
Rande.cz,SOCIAL,3.2,5.986452005284438,2.2,4.698970004336019,Free,0.0
Breweries (CZ/SK),LIFESTYLE,4.4,7.461640392208575,4.4,4.698970004336019,Free,0.0
reality.cz,HOUSE_AND_HOME,4.1,7.22402480828583,5.4,4.698970004336019,Free,0.0
CZ-Help,BOOKS_AND_REFERENCE,5.0,0.6931471805599453,1.4,0.6989700043360187,Free,0.0
CZ-Cyberon Voice Commander,TOOLS,3.8,4.875197323201151,3.3,2.9999999999999996,Paid,5.99
HTC Sense Input - CZ,TOOLS,4.3,4.465908118654584,7.3,4.0,Free,0.0
WebCams,WEATHER,4.6,8.284756593190435,23.0,5.0,Free,0.0
Wallpaper.cz,PHOTOGRAPHY,4.9,1.9459101490553132,2.2,2.0,Free,0.0
CZ Kompas,TOOLS,5.0,0.6931471805599453,3.5,1.0,Free,0.0
MYTO CZ,MAPS_AND_NAVIGATION,2.9,3.4011973816621555,4.8,3.6989700043360187,Free,0.0
PLAYzone.cz,FAMILY,4.4,2.6390573296152584,7.3,2.6989700043360183,Free,0.0
Tools & Mi Band,HEALTH_AND_FITNESS,4.4,9.66478610230597,13.0,5.0,Paid,3.49
TeeTime.cz,SPORTS,4.6,7.403061091090091,6.2,4.0,Free,0.0
What is my IP address,TOOLS,4.5,8.349484346990128,656.0,5.698970004336018,Free,0.0
Windguru Lite,WEATHER,4.0,9.13852208418571,5.0,5.999999999999999,Free,0.0
Da Fit,SPORTS,3.5,7.048386408721883,8.3,4.0,Free,0.0
Dan the Man: Action Platformer,GAME,4.8,13.17789268719681,73.0,7.0,Free,0.0
Ghost Detector,FAMILY,3.5,10.472685852626894,7.4,6.698970004336019,Free,0.0
"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4.7,11.868906167979484,22.0,7.0,Free,0.0
Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,4.6,14.799105109012633,26.0,7.698970004336018,Free,0.0
King of Math,FAMILY,4.4,6.641182169740591,14.0,4.0,Paid,2.99
Translate: text & voice translator,TOOLS,4.3,11.71185828756938,7.3,6.698970004336019,Free,0.0
The Zueira's Voice,TOOLS,4.7,11.82437289097227,3.1,5.999999999999999,Free,0.0
Battery Calibration,TOOLS,4.4,11.80866498879974,11.0,6.698970004336019,Free,0.0
Thuglife Video Maker,FAMILY,3.5,10.566793891085052,12.0,5.999999999999999,Free,0.0
MadLipz,FAMILY,4.6,12.04951824574811,13.0,7.0,Free,0.0
Soccer FC,SPORTS,3.9,8.746557354543503,33.0,5.999999999999999,Free,0.0
Geometry Dash SubZero,GAME,4.6,12.47046178163761,49.0,7.0,Free,0.0
Escaping the Prison,FAMILY,4.2,12.946520786708083,31.0,7.0,Free,0.0
Quiz TRUE or FALSE,GAME,4.6,7.80954132465341,34.0,4.698970004336019,Free,0.0
Glam Doll Salon - Chic Fashion,FAMILY,4.0,11.449964365714996,44.0,7.0,Free,0.0
Siren Ringtones,PERSONALIZATION,4.2,10.649938505118385,11.0,6.698970004336019,Free,0.0
Peppa Pig: Party Time,FAMILY,3.8,3.9512437185814275,55.0,4.0,Paid,2.99
COOKING MAMA Let's Cook!,FAMILY,4.3,13.17858679871941,59.0,7.0,Free,0.0
Knife Hit,GAME,4.5,13.0446482920483,60.0,7.0,Free,0.0
The Visitor,GAME,4.1,10.59400628174238,25.0,6.698970004336019,Free,0.0
Just Dance Now,GAME,4.2,13.58491178542035,56.0,7.0,Free,0.0
DB Navigator,MAPS_AND_NAVIGATION,4.0,11.692618570410492,20.0,7.0,Free,0.0
SQLite DB Reader,TOOLS,3.6,5.707110264748875,2.3,4.698970004336019,Free,0.0
DB Browser,TOOLS,3.3,5.4638318050256105,221.0,4.698970004336019,Free,0.0
Sound Meter,TOOLS,4.7,11.396312993935677,1.5,7.0,Free,0.0
DRAGON BALL LEGENDS,GAME,4.6,12.732994034661017,48.0,6.698970004336019,Free,0.0
db.Mobil App,LIBRARIES_AND_DEMO,4.5,3.1354942159291497,31.0,3.6989700043360187,Free,0.0
DB Streckenagent,MAPS_AND_NAVIGATION,3.9,8.427049641563272,7.5,5.698970004336018,Free,0.0
dB: Sound Meter Pro,TOOLS,4.3,3.4339872044851463,228.0,3.6989700043360187,Free,0.0
dB Sound Level Meter,TOOLS,3.9,5.313205979041787,2.3,4.0,Free,0.0
DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,4.3,6.714170529909472,2.8,4.0,Free,0.0
ACCDB MDB DB Manager Pro - Editor for MS Access,PRODUCTIVITY,3.1,2.9444389791664403,4.5,2.6989700043360183,Paid,8.99
Scale Models DB,TOOLS,4.4,2.1972245773362196,33.0,1.6989700043360185,Paid,2.99
DB Train Simulator,FAMILY,3.7,8.781708985836179,72.0,5.698970004336018,Free,0.0
DB Tools,FAMILY,4.6,3.6109179126442243,3.3,2.9999999999999996,Free,0.0
dB Meter - measure sound & noise level in Decibel,TOOLS,4.6,5.0369526024136295,6.6,4.0,Free,0.0
DB LINK RGB,TOOLS,2.7,1.9459101490553132,5.2,2.6989700043360183,Free,0.0
"10,000 Quotes DB (Premium)",BOOKS_AND_REFERENCE,4.1,4.248495242049359,3.5,2.6989700043360183,Paid,0.99
Guide for DB Xenoverse,BOOKS_AND_REFERENCE,4.2,6.129050210060545,11.0,4.0,Free,0.0
DB Transport,MAPS_AND_NAVIGATION,1.9,5.187385805840755,10.0,4.0,Free,0.0
DB Stay Connected,BUSINESS,4.6,2.833213344056216,9.4,2.9999999999999996,Free,0.0
Guide for DB Xenoverse 2,BOOKS_AND_REFERENCE,4.4,4.795790545596741,8.7,4.0,Free,0.0
DB Customer Connect,BUSINESS,4.2,4.605170185988092,6.3,4.0,Free,0.0
Patron DB,TOOLS,3.9,4.1588830833596715,4.1,3.6989700043360187,Free,0.0
DB Event App,SOCIAL,2.4,3.6109179126442243,37.0,3.6989700043360187,Free,0.0
DB HOME,LIFESTYLE,5.0,1.6094379124341003,3.2,2.0,Free,0.0
Bowers & Wilkins DB Subwoofers,TOOLS,3.9,3.044522437723423,11.0,4.0,Free,0.0
DB Busradar NRW,MAPS_AND_NAVIGATION,3.7,4.356708826689592,3.0,4.0,Free,0.0
DB Pickles,BUSINESS,5.0,1.6094379124341003,14.0,2.0,Free,0.0
DB for Fallout Shelter,FAMILY,4.0,8.108623268354595,47.0,5.0,Free,0.0
LC-DB,PHOTOGRAPHY,3.0,0.0,2.5,1.0,Paid,3.49
dB Sound Meter,TOOLS,4.1,3.367295829986474,2.3,3.6989700043360187,Free,0.0
DB for Hustle Castle,FAMILY,4.8,3.044522437723423,49.0,2.9999999999999996,Free,0.0
DB Ultra Saiyan Battle,GAME,4.5,3.4965075614664802,44.0,2.9999999999999996,Free,0.0
Preferences Manager and SQLite DB Viewer,TOOLS,3.5,2.5649493574615367,3.0,2.9999999999999996,Free,0.0
SW-DB,TOOLS,4.5,6.860663671448287,7.6,4.0,Free,0.0
DC Legends: Battle for Justice,FAMILY,4.5,12.78159833988392,59.0,7.0,Free,0.0
Injustice 2,GAME,4.3,13.131848253415543,36.0,6.698970004336019,Free,0.0
Injustice: Gods Among Us,GAME,4.4,14.70786795892076,32.0,7.0,Free,0.0
FANDOM for: DC,FAMILY,4.4,8.812099108957337,9.5,5.698970004336018,Free,0.0
DC Super Hero Girls™,FAMILY,4.3,10.671046230609884,95.0,6.698970004336019,Free,0.0
LEGO Batman: DC Super Heroes,FAMILY,4.2,7.846589975291186,5.8,4.698970004336019,Paid,4.99
Ultimate DC Challenge,GAME,4.5,6.842683282238422,35.0,4.0,Free,0.0
LEGO® DC Mighty Micros,FAMILY,4.3,11.846142408870769,63.0,7.0,Free,0.0
Justice League Action Run,GAME,4.3,10.013820684220475,9.7,5.999999999999999,Free,0.0
Marvel and DC Wallpapers,PERSONALIZATION,4.2,5.517452896464707,91.0,4.0,Free,0.0
DC Comics Amino,SOCIAL,4.9,4.762173934797756,63.0,2.9999999999999996,Free,0.0
Quiz DC,GAME,1.4,3.4965075614664802,3.1,2.9999999999999996,Free,0.0
Batman: Gotham’s Most Wanted!,FAMILY,4.0,9.69214904667168,88.0,5.999999999999999,Free,0.0
"Superheroes, Marvel, DC, Comics, TV, Movies News",COMICS,5.0,3.5263605246161616,12.0,3.6989700043360187,Free,0.0
MARVEL Contest of Champions,GAME,4.3,14.719289340841218,92.0,7.698970004336018,Free,0.0
DC Universe Quiz,GAME,4.3,2.3978952727983707,23.0,2.6989700043360183,Free,0.0
DC HSEMA,BOOKS_AND_REFERENCE,3.8,3.6375861597263857,7.2,3.6989700043360187,Free,0.0
DC Universe Online Map,TOOLS,4.1,7.078341579557671,6.4,4.698970004336019,Free,0.0
DC Public Library,BOOKS_AND_REFERENCE,4.2,2.995732273553991,3.4,2.9999999999999996,Free,0.0
MARVEL Strike Force,FAMILY,4.3,12.02162082132695,91.0,6.698970004336019,Free,0.0
Vote 4 DC,TOOLS,4.1,3.828641396489095,6.1,2.9999999999999996,Free,0.0
Villains vs Superheroes,FAMILY,4.3,4.852030263919617,22.0,4.0,Free,0.0
DC Rider,MAPS_AND_NAVIGATION,3.6,5.552959584921617,6.9,4.698970004336019,Free,0.0
Power Rangers: Legacy Wars,GAME,4.3,12.486560149026586,91.0,7.0,Free,0.0
MARVEL Future Fight,FAMILY,4.6,14.671644408614306,72.0,7.698970004336018,Free,0.0
DC Metro Transit - Free,TRAVEL_AND_LOCAL,4.4,8.838551790227402,10.0,5.698970004336018,Free,0.0
DC N COMPANY ENTERTAINMENT RADIO!,FAMILY,5.0,3.091042453358316,2.2,2.0,Free,0.0
Results for DC Lottery,FAMILY,4.4,5.075173815233827,8.5,3.6989700043360187,Free,0.0
FOX 5 DC,NEWS_AND_MAGAZINES,4.5,7.272398392570047,12.0,5.0,Free,0.0
Driver Permit Test Prep DC DMV Driver's License Ed,FAMILY,4.7,4.356708826689592,11.0,3.6989700043360187,Free,0.0
DC-014,PHOTOGRAPHY,5.0,1.0986122886681098,16.0,2.6989700043360183,Free,0.0
DC Metro,MAPS_AND_NAVIGATION,3.4,4.07753744390572,1.3,4.0,Free,0.0
DC Trails-Hop On Hop Off Tours,TRAVEL_AND_LOCAL,3.1,2.772588722239781,18.0,3.6989700043360187,Free,0.0
DC Metro Transit,TRAVEL_AND_LOCAL,4.5,5.82600010738045,10.0,3.6989700043360187,Paid,2.99
AC DC Power Monitor,LIFESTYLE,5.0,0.0,1.2,1.0,Paid,3.04
McClatchy DC Bureau,NEWS_AND_MAGAZINES,4.3,4.382026634673881,8.7,3.6989700043360187,Free,0.0
AutoScout24 - used car finder,AUTO_AND_VEHICLES,4.4,12.136979769042888,42.0,7.0,Free,0.0
wetter.com - Weather and Radar,WEATHER,4.2,12.151141162003956,38.0,7.0,Free,0.0
Your Freedom VPN Client,COMMUNICATION,4.0,11.21851413510048,5.3,6.698970004336019,Free,0.0
Speed Camera Radar,MAPS_AND_NAVIGATION,4.1,10.897368757042468,5.8,6.698970004336019,Free,0.0
WDAMAGE: Car Crash Engine,GAME,3.8,10.766082105406422,96.0,5.999999999999999,Free,0.0
Babbel – Learn Languages,FAMILY,4.3,12.497947167371606,21.0,7.0,Free,0.0
APUS File Manager (Explorer),TOOLS,4.1,13.120148927318603,10.0,7.698970004336018,Free,0.0
Offroad Police Car DE,FAMILY,4.3,9.121399862679535,80.0,5.999999999999999,Free,0.0
Easy Language Translator,TOOLS,4.3,12.163274741853183,6.1,7.0,Free,0.0
Word Search multilingual,GAME,4.2,10.399676582049104,1.5,5.999999999999999,Free,0.0
Love Collage - Photo Editor,PHOTOGRAPHY,4.3,12.43593755780451,31.0,7.0,Free,0.0
Heavy Bus Simulator,FAMILY,4.4,12.437208175733927,26.0,6.698970004336019,Free,0.0
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,13.089389671009123,20.0,7.0,Free,0.0
Love Fonts for FlipFont,PERSONALIZATION,3.9,10.264443320658335,2.9,5.999999999999999,Free,0.0
Racing in Car 2,GAME,4.3,12.365590325781675,38.0,7.698970004336018,Free,0.0
Escape the Prison Room,FAMILY,3.5,11.636761256795127,36.0,6.698970004336019,Free,0.0
Bike Racing 3D,GAME,4.2,13.76572665019519,14.0,7.698970004336018,Free,0.0
Satellite Director,TOOLS,4.1,10.727882269705747,176.0,7.0,Free,0.0
Truck Driver Cargo,GAME,4.1,12.458895380189347,44.0,7.0,Free,0.0
Anime Love Story Games: ✨Shadowtime✨,FAMILY,4.7,12.198443618365683,82.0,6.698970004336019,Free,0.0
Checkers,GAME,4.5,12.837333784017572,3.3,7.0,Free,0.0
Scratch Logo Quiz. Challenging brain puzzle,GAME,3.3,11.932306627404852,18.0,7.0,Free,0.0
Myth Defense 2: DF,FAMILY,4.2,9.7473014693468,8.3,5.0,Free,0.0
Myth Defense 2: DF Platinum,FAMILY,4.6,7.475339236566737,8.3,4.0,Paid,3.99
DF@realtime,BUSINESS,4.3,3.1780538303479458,8.0,2.9999999999999996,Free,0.0
DF Night Selfies,PHOTOGRAPHY,4.3,5.267858159063328,1.5,4.0,Free,0.0
DF Coaching,SPORTS,4.0,0.0,3.6,2.0,Free,0.0
Digital Falak,TOOLS,4.7,8.133880887949207,15.0,4.698970004336019,Free,0.0
The Divine Feminine App: the DF App,LIFESTYLE,5.0,2.0794415416798357,6.7,2.9999999999999996,Free,0.0
DF Glue Board,PARENTING,5.0,0.0,27.0,1.0,Free,0.0
DF-Server Mobile,PRODUCTIVITY,4.9,2.833213344056216,76.0,2.0,Free,0.0
Red Transporte DF,MAPS_AND_NAVIGATION,4.3,9.314700387300425,15.0,5.698970004336018,Free,0.0
Periscope - Live Video,SOCIAL,4.0,13.08141429147497,15.0,7.0,Free,0.0
Droidbug BusyBox Advance PRO,TOOLS,4.5,0.6931471805599453,3.3,2.0,Paid,3.99
PDF Reader – PDF Editor 2018,TOOLS,4.1,7.4073177104694174,36.0,5.698970004336018,Free,0.0
Fix Error Google Playstore,BOOKS_AND_REFERENCE,4.3,2.8903717578961645,5.7,2.9999999999999996,Free,0.0
DG Coupon,SHOPPING,3.7,6.504288173536645,1.1,5.0,Free,0.0
Penny Finder,SHOPPING,4.2,6.152732694704104,4.1,4.0,Paid,2.99
DG - Digital Coupons - Free Coupon and Discount,SHOPPING,3.6,3.6375861597263857,1.1,4.0,Free,0.0
DG Surveyor,BUSINESS,3.6,1.6094379124341003,6.8,1.6989700043360185,Paid,8.99
DG Smart life,TOOLS,2.1,2.6390573296152584,28.0,2.9999999999999996,Free,0.0
Krazy Coupon Lady,SHOPPING,4.7,9.241645221804594,32.0,5.999999999999999,Free,0.0
DG UPnP Player Free,VIDEO_PLAYERS,3.2,3.6635616461296463,12.0,4.0,Free,0.0
Penny Puss,TOOLS,3.0,2.9444389791664403,22.0,2.9999999999999996,Paid,4.99
DG Mobile,GAME,4.3,4.07753744390572,1.4,2.9999999999999996,Free,0.0
Go Go Coupons - Free Coupon and Discount,SHOPPING,3.0,1.3862943611198906,1.2,2.9999999999999996,Free,0.0
ZombieVital DG,FAMILY,4.3,2.302585092994046,20.0,2.0,Paid,12.99
DJ Electro Mix Pad,FAMILY,3.9,10.883710371704016,7.6,7.0,Free,0.0
DG Screen Recorder,VIDEO_PLAYERS,3.3,2.4849066497880004,2.9,2.6989700043360183,Free,0.0
DG Video Editor,VIDEO_PLAYERS,4.0,6.186208623900494,2.5,4.0,Free,0.0
The DG Buddy,BUSINESS,3.7,1.0986122886681098,11.0,1.0,Paid,2.49
Roland DG Mobile Panel,TOOLS,2.8,3.295836866004329,34.0,2.9999999999999996,Free,0.0
Destroy Gunners Σ,GAME,4.4,9.286004275897172,21.0,5.999999999999999,Free,0.0
DG-App,TOOLS,5.0,0.0,4.5,2.6989700043360183,Free,0.0
Can I pack that? - DG App,TRAVEL_AND_LOCAL,3.9,4.060443010546419,22.0,4.0,Free,0.0
DG Phone Call Task Switcher,PRODUCTIVITY,4.2,3.7612001156935624,34.0,2.9999999999999996,Free,0.0
DG Fitness,HEALTH_AND_FITNESS,4.8,1.791759469228055,14.0,2.0,Free,0.0
Sharaf DG,SHOPPING,4.0,8.854522203757432,12.0,5.698970004336018,Free,0.0
Coupon Mob - Discount Coupons,SHOPPING,3.0,0.6931471805599453,1.3,2.0,Free,0.0
DG Users,PRODUCTIVITY,4.5,2.0794415416798357,3.1,2.0,Free,0.0
DG Cars,TRAVEL_AND_LOCAL,2.6,4.804021044733257,11.0,4.0,Free,0.0
Free coupons and vouchers,FINANCE,5.0,1.3862943611198906,5.9,2.0,Free,0.0
DG OFF - 100% Free Coupons & Deals,SHOPPING,5.0,0.0,1.1,1.0,Free,0.0
Digoo·Cloud,TOOLS,4.1,6.297109319933935,26.0,4.0,Free,0.0
DG ग्राम / Digital Gram Panchayat,NEWS_AND_MAGAZINES,4.5,3.970291913552122,5.9,4.0,Free,0.0
DG TV,NEWS_AND_MAGAZINES,5.0,1.0986122886681098,5.7,2.0,Free,0.0
DHgate-Shop Wholesale Prices,SHOPPING,4.5,11.55279981061309,37.0,6.698970004336019,Free,0.0
DEER HUNTER CLASSIC,GAME,4.4,15.186977788450365,77.0,7.698970004336018,Free,0.0
DEER HUNTER RELOADED,GAME,4.3,12.659610199992485,43.0,6.698970004336019,Free,0.0
DH Pineapple Poker OFC,GAME,4.2,7.537962659768208,20.0,5.0,Free,0.0
DH UFO,FAMILY,3.0,1.3862943611198906,8.0,2.9999999999999996,Free,0.0
Galaxy Defense,FAMILY,4.1,11.266282963367257,17.0,6.698970004336019,Free,0.0
Call of Mini™ Dino Hunter,GAME,4.2,12.69478148640624,10.0,7.0,Free,0.0
Castle Defense 2,FAMILY,4.2,10.468005590498892,34.0,5.999999999999999,Free,0.0
Dungeon Rush,FAMILY,4.0,10.262315177792935,81.0,5.999999999999999,Free,0.0
Treasure Defense,FAMILY,4.1,8.168202930236053,35.0,5.0,Free,0.0
Car Crash III Beam DH Real Damage Simulator 2018,GAME,3.6,5.017279836814924,100.0,4.0,Free,0.0
The Lost Lands:DH Lite,FAMILY,4.3,7.029972911706386,48.0,4.698970004336019,Free,0.0
DH-UFO,FAMILY,5.0,0.0,59.0,2.0,Free,0.0
Daddyhunt: Gay Dating,SOCIAL,3.9,8.771835409789817,14.0,5.698970004336018,Free,0.0
Tiny Defense,FAMILY,4.1,10.288307678667005,16.0,5.999999999999999,Free,0.0
Toys Defense: Horror Land,FAMILY,3.8,5.123963979403259,24.0,4.0,Free,0.0
D-H Pharmacy,LIFESTYLE,5.0,1.791759469228055,2.3,2.9999999999999996,Free,0.0
DEER HUNTER CHALLENGE,GAME,3.7,10.565324648253958,4.1,6.698970004336019,Free,0.0
Kingdom in Chaos,FAMILY,4.3,8.634620608292202,28.0,5.0,Free,0.0
Desperate Housewives: The Game,FAMILY,4.2,9.25339986143663,27.0,5.698970004336018,Free,0.0
Dinosaur War,FAMILY,4.3,11.97033132448707,27.0,7.0,Free,0.0
DH News,NEWS_AND_MAGAZINES,2.5,4.394449154672439,6.7,4.0,Free,0.0
Bike Unchained,SPORTS,4.3,11.333140687828244,23.0,6.698970004336019,Free,0.0
Bike 3D Configurator,SPORTS,4.3,10.435937672398781,85.0,5.999999999999999,Free,0.0
Castle Defense : Invasion,FAMILY,4.2,7.302496423727326,41.0,5.0,Free,0.0
Defender,GAME,4.6,11.934231113297525,14.0,7.0,Free,0.0
Avenger Legends,FAMILY,4.0,8.220133957151859,94.0,5.0,Free,0.0
DrivingTest,FAMILY,2.9,6.882437470997847,45.0,5.0,Free,0.0
Texas HoldEm Poker Deluxe,GAME,4.5,12.889396737141357,26.0,7.0,Free,0.0
Idle Heroes,FAMILY,4.7,12.941313811287118,99.0,7.0,Free,0.0
Wallpapers DH 4K,PERSONALIZATION,3.8,3.1354942159291497,5.9,2.9999999999999996,Free,0.0
Deck Heroes: Legacy,GAME,4.7,13.053002581098484,52.0,7.0,Free,0.0
Shred! Downhill Mountainbiking,GAME,3.9,10.6378486508044,63.0,5.999999999999999,Free,0.0
Pocket Heroes,FAMILY,4.5,11.478934254102867,26.0,5.999999999999999,Free,0.0
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,12.9309316487248,35.0,7.0,Free,0.0
Phone Tracker : Family Locator,SOCIAL,4.3,12.352101863959675,5.4,7.0,Free,0.0
Meme Generator Free,FAMILY,4.4,12.62278756982759,53.0,7.0,Free,0.0
Stop Smoking - EasyQuit free,HEALTH_AND_FITNESS,4.8,10.573058996567367,4.0,5.698970004336018,Free,0.0
FIFA Soccer,SPORTS,4.2,15.178800330978474,51.0,8.0,Free,0.0
My Photo Keyboard,PHOTOGRAPHY,4.1,12.262547492458152,20.0,7.0,Free,0.0
Archery Physics Objects Destruction Apple shooter,GAME,4.5,8.703838719690246,39.0,5.0,Free,0.0
Story Saver for Instagram,PHOTOGRAPHY,4.5,10.629368102712709,5.0,6.698970004336019,Free,0.0
Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,10.243773934619298,5.7,5.698970004336018,Paid,2.99
Whoscall - Caller ID & Block,COMMUNICATION,4.4,13.222453026418341,29.0,7.0,Free,0.0
Cooking in the Kitchen,FAMILY,4.1,12.291038598732767,87.0,7.0,Free,0.0
Automatic Call Recorder,TOOLS,4.3,14.3153854406336,7.1,8.0,Free,0.0
Fancy Pants Adventures,GAME,4.7,10.932249459303158,61.0,5.999999999999999,Free,0.0
Shopee: No.1 Belanja Online,SHOPPING,4.2,13.319878918780443,30.0,7.0,Free,0.0
Lep's World 3 🍀🍀🍀,GAME,4.3,13.555444949561487,52.0,7.698970004336018,Free,0.0
Robbery Bob,GAME,4.5,13.333809985425527,44.0,7.0,Free,0.0
Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.8,12.714764995484762,4.6,7.0,Free,0.0
Nyan Cat: Lost In Space,GAME,4.5,12.824814117309554,90.0,7.0,Free,0.0
"Quik – Free Video Editor for photos, clips, music",VIDEO_PLAYERS,4.7,13.454059942925525,91.0,7.0,Free,0.0
Euro Truck Driver (Simulator),FAMILY,4.4,13.664778361791324,30.0,7.0,Free,0.0
DJ Mix Effects Simulator,FAMILY,4.1,8.69901462316851,20.0,5.999999999999999,Free,0.0
3D DJ – Music Mixer with Virtual DJ,FAMILY,4.3,6.679599185844383,28.0,5.0,Free,0.0
Virtual DJ Mixer,TOOLS,4.2,7.607381425639791,16.0,5.0,Free,0.0
Mix Virtual DJ 2018,TOOLS,4.2,7.981049759665957,16.0,5.0,Free,0.0
Resources For Virtual DJ,FAMILY,3.6,9.95679132455844,7.9,5.999999999999999,Free,0.0
DK 15 Minute Language Course,FAMILY,2.8,3.044522437723423,57.0,2.9999999999999996,Free,0.0
DK Readers,FAMILY,3.9,3.4011973816621555,16.0,2.9999999999999996,Free,0.0
Eyewitness Travel Phrase Book,FAMILY,3.8,2.302585092994046,25.0,2.9999999999999996,Free,0.0
DK Quiz,GAME,4.4,7.395107546562485,34.0,4.698970004336019,Free,0.0
DK Virtual Reality,FAMILY,3.7,3.7376696182833684,29.0,2.9999999999999996,Free,0.0
Bilingual Dictionary Audio App,BOOKS_AND_REFERENCE,2.7,4.219507705176107,87.0,3.6989700043360187,Free,0.0
Super DK vs Kong Brother Advanced Free Classic,GAME,3.8,4.189654742026425,38.0,4.0,Free,0.0
English for Everyone,FAMILY,3.2,6.061456918928017,18.0,4.0,Free,0.0
DK Live - Sports Play by Play,SPORTS,3.9,5.541263545158426,19.0,5.0,Free,0.0
DK Eyewitness Audio Walks,TRAVEL_AND_LOCAL,2.3,2.1972245773362196,70.0,2.9999999999999996,Free,0.0
DK Pittsburgh Sports,SPORTS,4.1,6.320768294250582,3.3,4.0,Free,0.0
